root_id,score,step,odor_identity,side,super_class,cell_class,cell_type,hemibrain_type,top_nt,abs_score
720575940629388026,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001421464
720575940630265952,0.0001421464,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001421464
720575940630920479,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001421464
720575940631388743,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001421464
720575940631575855,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001421464
720575940635386616,0.0001421464,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001421464
720575940637143262,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001421464
720575940638270080,0.0001421464,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001421464
720575940644747572,0.0001421464,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001421464
720575940615964884,0.00014206198,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00014206198
720575940628561111,0.00014190095,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00014190095
720575940644837655,0.00014149082,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00014149082
720575940631360429,0.00014120333,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00014120333
720575940631678689,0.00014107685,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00014107685
720575940616672822,0.00014104618,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00014104618
720575940606940425,0.00014082194,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00014082194
720575940622149196,0.00014056127,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00014056127
720575940637773117,0.00014008596,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00014008596
720575940619466416,0.00013939981,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013939981
720575940625476708,0.00013933847,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013933847
720575940621422104,0.00013928673,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013928673
720575940612729714,0.00013927526,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013927526
720575940619668053,0.00013915641,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013915641
720575940631687332,0.00013905675,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013905675
720575940623032970,0.00013902225,2,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.00013902225
720575940610380498,0.00013891683,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013891683
720575940629129472,0.0001387252,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001387252
720575940609963248,0.00013857376,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013857376
720575940622742477,0.00013830462,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013830462
720575940630188887,0.00013830462,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013830462
720575940604493024,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940604963942,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940605507249,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940605606274,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940606347394,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940606483467,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001383046
720575940607930716,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940611669145,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940612421290,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940615134918,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940616023225,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001383046
720575940616128669,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940616646873,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940616788409,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940622103275,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940622227381,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940622294808,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940623985189,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940624232974,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001383046
720575940624276784,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940624837927,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940625311418,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940625749586,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940625969640,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.0001383046
720575940626663440,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940627292218,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001383046
720575940629438202,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940629532542,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940629675595,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940629951292,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940631201079,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940633673497,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940633799961,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940634464869,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940636135799,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940636375653,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001383046
720575940639497789,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940639727067,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001383046
720575940644607854,0.0001383046,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940659323521,0.0001383046,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001383046
720575940629477674,0.00013799494,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013799494
720575940615125877,0.00013789914,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013789914
720575940620537839,0.00013786655,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013786655
720575940617941046,0.00013780521,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013780521
720575940630023680,0.00013729538,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013729538
720575940623643832,0.000137236,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.000137236
720575940616089995,0.00013705774,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.00013705774
720575940629694027,0.00013691591,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013691591
720575940617411451,0.00013687566,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013687566
720575940605180337,0.00013680285,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013680285
720575940627709948,0.00013651342,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013651342
720575940619444139,0.0001364751,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.0001364751
720575940631759161,0.00013619529,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013619529
720575940622926472,0.00013617036,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013617036
720575940617529318,0.00013572954,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013572954
720575940613188319,0.00013548421,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013548421
720575940621935850,0.00013517946,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013517946
720575940639534909,0.00013511813,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013511813
720575940613400785,0.00013494375,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013494375
720575940636640602,0.000134616,2,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.000134616
720575940603721248,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013446281
720575940605431840,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940606891221,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940607984651,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940610476506,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013446281
720575940610833250,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940612196589,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940614130482,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940614768278,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940616649433,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940617942326,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940618133072,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940620283227,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940621513165,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013446281
720575940621590250,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940622288152,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940624941326,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940625484602,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940625662778,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013446281
720575940625807108,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013446281
720575940626253318,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940626582842,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940627022664,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940627043666,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013446281
720575940628079872,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940628304113,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940629127109,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940629529088,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013446281
720575940629966710,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940631379783,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013446281
720575940633552820,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013446281
720575940637946968,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940640276955,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013446281
720575940642071437,0.00013446281,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940650270710,0.00013446281,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013446281
720575940630789071,0.00013423461,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013423461
720575940622064041,0.000134179,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.000134179
720575940617410705,0.00013371519,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013371519
720575940609634571,0.00013350055,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013350055
720575940632835810,0.00013349288,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013349288
720575940611873242,0.00013347947,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.00013347947
720575940604131296,0.00013313831,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013313831
720575940611686629,0.00013297159,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013297159
720575940648139129,0.0001327914,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001327914
720575940625023869,0.00013229501,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013229501
720575940629236242,0.00013222791,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013222791
720575940609970801,0.00013196153,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013196153
720575940616646873,0.00013085562,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013085562
720575940614252967,0.00013062103,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062103
720575940616547648,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062103
720575940618210251,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062103
720575940619713200,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062103
720575940622861960,0.00013062103,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062103
720575940625312186,0.00013062103,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062103
720575940631759161,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062103
720575940633323674,0.00013062103,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062103
720575940634468197,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062103
720575940649692281,0.00013062103,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062103
720575940654491553,0.00013062103,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062103
720575940608525763,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940609970801,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062102
720575940610347929,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062102
720575940611686809,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940614183218,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940614404288,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940614416018,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940616790713,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940617038849,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940617071321,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940619353766,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940621729171,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940624599939,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940624946446,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940626679385,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940627194426,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940627449243,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940628084224,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062102
720575940628318193,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940628581123,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940628915574,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940630947395,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940631584057,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940632123439,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940634678895,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940634845029,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940636224142,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013062102
720575940638447677,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940638936629,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940639554675,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00013062102
720575940646646148,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940649024633,0.00013062102,1,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013062102
720575940659314817,0.00013062102,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00013062102
720575940629955446,0.000130227,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.000130227
720575940618894246,0.00013020591,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00013020591
720575940626086728,0.00013015226,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00013015226
720575940641360091,0.00012977852,2,OCT_3-octanol,right,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.00012977852
720575940604997152,0.00012965969,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012965969
720575940619665023,0.00012958495,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00012958495
720575940621807300,0.00012953702,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012953702
720575940623991333,0.0001292802,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.0001292802
720575940623023544,0.00012926679,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012926679
720575940629693239,0.0001291288,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001291288
720575940628072721,0.00012908662,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012908662
720575940636323982,0.0001289678,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.0001289678
720575940609226702,0.00012864007,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012864007
720575940628120655,0.00012850398,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012850398
720575940638567758,0.00012839666,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012839666
720575940644170519,0.00012819922,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012819922
720575940613421890,0.00012808616,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00012808616
720575940611330070,0.00012767217,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00012767217
720575940621729171,0.00012752652,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012752652
720575940616836421,0.00012748624,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012748624
720575940608571145,0.0001274805,2,OCT_3-octanol,left,central,Kenyon_Cell,KCapbp-m,KCa'b'-m,dopamine,0.0001274805
720575940627479829,0.00012734442,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012734442
720575940613156067,0.00012730801,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012730801
720575940626700889,0.00012729844,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012729844
720575940627086596,0.00012726395,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012726395
720575940626366748,0.00012708569,2,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012708569
720575940622637548,0.00012697453,2,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012697453
720575940629942844,0.0001269688,2,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.0001269688
720575940627834856,0.00012689403,2,OCT_3-octanol,left,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00012689403
720575940608564233,0.00012677922,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
720575940612765846,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-m,dopamine,0.00012677922
720575940613532831,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-c,dopamine,0.00012677922
720575940613799436,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00012677922
720575940614925963,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCab,KCab-s,dopamine,0.00012677922
720575940617178717,0.00012677922,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
720575940617427713,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
720575940618198721,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
720575940619155029,0.00012677922,1,OCT_3-octanol,right,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
720575940619466416,0.00012677922,1,OCT_3-octanol,left,central,Kenyon_Cell,KCg-m,KCg-m,dopamine,0.00012677922
